X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID
-77.0129112758742,38.8767910031359,447221,PM11959462,0595    0811,11959462,First District Headquarters,,,2021,In Compliance,101 M ST SW,DISTRICT OF COLUMBIA,6,101 M Street SW,WASHINGTON,DC,20024,1931,Police Station,Police Station,42978,88169.0,,68.4,69.3,165.7,164.3,508.1,5.8,,0.0,12948.921818,0.0,Whole Property,,0.0,0.0,0.0,0.0,1386827.8,397476.1,344445.1,208030.0,43829.0,0.0,0.0,0.0,0.0,0.0,5215.0,78225.0,217672.0,296593.7,264118.6,273666.3,294306.7,422790.7,539833.2,588032.5,576480.0,473607.3,419789.6,296955.8,285682.7,38.87678322,-77.01290899,152387,398879.859876795,134328.13728861,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0236396730517,38.933666884159,447272,PM12001678,3038    0834,12001678,Bernice Fonteneau Senior Wellness Center,,,2019,In Compliance,3531 GEORGIA AVENUE NW,DISTRICT OF COLUMBIA,1,3531 Georgia Avenue NW,WASHINGTON,DC,20010,2010,Social/Meeting Hall,Social/Meeting Hall,11695,12056.0,,92.7,95.9,188.6,192.0,86.2,7.1,,0.0,4894.4900467,0.0,Whole Property,,0.0,0.0,0.0,0.0,184270.0,114911.0,91494.0,71057.0,16230.0,6593.0,2104.0,1477.0,1464.0,1932.0,16741.0,74141.0,91305.0,64084.0,55100.6,57764.0,59687.2,66147.3,46535.0,36137.8,44007.1,47234.7,47892.8,49629.4,54509.6,38.93365909,-77.02363738,228763,397950.569808269,140642.007093631,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0236396730517,38.933666884159,447273,PM12001678,3038    0834,12001678,Bernice Fonteneau Senior Wellness Center,,,2020,In Compliance,3531 GEORGIA AVENUE NW,DISTRICT OF COLUMBIA,1,3531 Georgia Avenue NW,WASHINGTON,DC,20010,2010,Social/Meeting Hall,Social/Meeting Hall,11695,12056.0,,87.9,95.0,183.4,191.9,83.0,6.9,,0.0,4328.5701783,0.0,Whole Property,,0.0,0.0,0.0,0.0,183896.0,103765.0,77251.0,48054.0,36932.0,14782.0,1439.0,1169.0,1172.0,4055.0,15659.0,37497.0,91082.0,63492.3,56832.1,57886.4,59880.6,65954.0,44500.7,36022.5,44101.2,47093.8,47958.1,49371.3,54360.4,38.93365909,-77.02363738,228763,397950.569808269,140642.007093631,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0236396730517,38.933666884159,447274,PM12001678,3038    0834,12001678,Bernice Fonteneau Senior Wellness Center,,,2021,In Compliance,3531 GEORGIA AVE NW,DISTRICT OF COLUMBIA,1,3531 Georgia Avenue NW,WASHINGTON,DC,20010,2010,Social/Meeting Hall,Social/Meeting Hall,11695,12056.0,,85.9,90.1,181.0,185.4,79.9,6.6,,0.0,4101.5000111,0.0,Whole Property,,0.0,0.0,0.0,0.0,183360.0,87623.0,86002.0,43423.0,24968.0,12093.0,2362.0,1612.0,1588.0,1916.0,8483.0,65154.0,74926.0,63941.8,54158.4,58356.1,59649.2,65838.0,44500.7,36079.0,44477.4,46992.5,47899.8,49371.3,54360.4,38.93365909,-77.02363738,228763,397950.569808269,140642.007093631,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0134357892002,38.9246965823792,447290,PM12001686,PAR 01080008,12001686,Bryant Street Garage,,,2019,In Compliance,2500 1ST STREET NW,DISTRICT OF COLUMBIA,1,201 BRYANT STREET NW,WASHINGTON,DC,20001,1975,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",253020,36371.0,,207.8,218.0,381.4,392.2,545.9,15,,0.0,41637.582079,0.0,Whole Property,,0.0,0.0,0.0,0.0,994534.0,1052511.1,876773.0,743144.1,352694.1,124307.0,34938.0,4991.0,4859.0,5550.0,192486.0,404049.9,367455.1,239676.5,205166.3,230037.4,247246.7,291788.3,298506.6,367985.5,364264.6,332106.9,311258.0,260019.9,245293.6,38.92468879,-77.0134335,226683,398835.129597464,139646.046932801,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0134989791,38.9246988523993,447291,PM12001686,PAR 01080008,12001686,Bryant Street Garage,,,2020,In Compliance,2500 1ST STREET NW,DISTRICT OF COLUMBIA,1,201 BRYANT STREET NW,WASHINGTON,DC,20001,1975,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",253020,36371.0,,141.5,153.0,265.3,277.3,376.7,10.4,,0.0,27231.211109,0.0,Whole Property,,0.0,0.0,0.0,0.0,710640.4,642821.0,422884.1,349554.1,328404.0,158808.0,24195.0,5604.0,5636.0,5917.0,5972.0,104916.0,668409.9,236950.3,211050.0,181652.4,152124.2,163668.9,204456.1,242282.7,230585.5,207014.1,195808.1,193177.0,205935.9,38.92469106,-77.01349669,226683,398829.650187056,139646.299730354,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0134357892002,38.9246965823792,447292,PM12001686,PAR 01080008,12001686,Bryant Street Garage,,,2021,In Compliance,2500 1ST ST NW,DISTRICT OF COLUMBIA,1,201 BRYANT STREET NW,WASHINGTON,DC,20001,1975,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",253020,36371.0,,120.9,128.2,245.5,253.2,331.5,9.1,,0.0,19341.5485113,0.0,Whole Property,,0.0,0.0,0.0,0.0,722205.2,696194.0,452436.9,192243.0,113112.0,25983.0,4181.0,6056.0,6130.0,3339.0,1144.0,126124.0,307212.0,235829.4,219955.3,264112.6,245677.2,216910.8,123140.3,143808.6,206421.2,206698.0,205398.0,201301.9,194911.0,38.92468879,-77.0134335,226683,398835.129597464,139646.046932801,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.970669334968,38.90260666941,447307,PM12001692,4486    0802,12001692,Car Barn Training Center,,,2019,In Compliance,850 26TH STREET NE,DISTRICT OF COLUMBIA,5,2550 Benning Road NE,WASHINGTON,DC,20002,2015,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",577342,15000.0,,234.0,245.2,527.2,548.4,283.5,18.9,,0.0,9843.4796821000018,0.0,Whole Property,,0.0,0.0,0.0,32305.0,708040.0,238291.0,213114.0,188199.0,41065.0,12476.0,3143.0,3056.0,2351.0,2138.0,34489.0,107000.0,139026.0,446400.4,347427.8,345618.5,129898.3,127789.8,117867.2,118731.0,128032.0,126450.4,139165.0,182412.3,206040.0,38.90259888,-76.97066706,312332,402544.359835347,137194.206844906,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.075432030762,38.9655833689843,447311,PM12001694,1866    0823,12001694,Chevy Chase Community Center,,,2019,In Compliance,5625 CONNECTICUT AVENUE NW,DISTRICT OF COLUMBIA,3,5601 CONNECTICUT AVENUE NW,WASHINGTON,DC,20015,,Social/Meeting Hall,Social/Meeting Hall,59016,31066.0,,90.3,95.2,133.3,137.2,178.1,5.7,,0.0,21219.338182,0.0,Whole Property,,0.0,0.0,0.0,0.0,200333.2,482595.9,351704.9,310948.0,40848.0,37134.0,831.0,807.0,674.0,5171.0,78282.0,351971.1,460966.9,45115.4,45462.0,48244.9,42965.1,54450.6,68641.8,90254.5,83230.8,75912.2,50097.7,41213.3,37948.5,38.96557557,-77.07542972,263959,393462.950175565,144187.460456615,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.075432030762,38.9655833689843,447312,PM12001694,1866    0823,12001694,Chevy Chase Community Center,,,2020,In Compliance,5625 CONNECTICUT AVENUE NW,DISTRICT OF COLUMBIA,3,5601 CONNECTICUT AVENUE NW,WASHINGTON,DC,20015,,Social/Meeting Hall,Social/Meeting Hall,59016,31066.0,,95.6,109.5,131.6,146.4,181.4,5.8,,0.0,24155.26115034,0.0,Whole Property,,0.0,0.0,0.0,0.0,162552.4,507677.1,352949.1,227647.0,102152.0,45839.0,23.0,257.0,641.0,10157.0,105212.0,243738.0,819233.9,37937.1,36317.9,37579.2,35905.0,26241.7,54768.3,87373.0,81629.8,47570.0,30767.3,35055.3,43484.4,38.96557557,-77.07542972,263959,393462.950175565,144187.460456615,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.075432030762,38.9655833689843,447313,PM12001694,1866    0823,12001694,Chevy Chase Community Center,,,2021,Data Under Review by DOEE,5625 CONNECTICUT AVE NW,DISTRICT OF COLUMBIA,3,5601 CONNECTICUT AVENUE NW,WASHINGTON,DC,20015,1968,Social/Meeting Hall,Social/Meeting Hall,59016,31066.0,,90.5,100.2,132.1,141.2,175.5,5.6,,0.0,21548.0114354,0.0,Whole Property,,0.0,0.0,0.0,0.0,192602.1,480753.0,495995.1,353537.0,128425.0,6077.0,3187.0,3174.0,2472.0,2226.0,59446.0,309435.0,310074.1,46412.4,37644.4,39800.9,37952.5,31874.6,67316.0,87837.1,86034.1,69415.3,63197.3,45835.7,43838.0,38.96557557,-77.07542972,263959,393462.950175565,144187.460456615,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.9991288318805,38.8779123835391,447326,PM12001747,0881W   0800,12001747,Arthur Capper Community Center,,,2019,In Compliance,1000 5TH STREET SE,DISTRICT OF COLUMBIA,6,1000 5TH STREET SE,WASHINGTON,DC,20003,2005,Social/Meeting Hall,Social/Meeting Hall,156858,60000.0,,16.5,16.1,43.5,42.5,90.8,1.5,,0.0,889.930074,0.0,Whole Property,,0.0,0.0,0.0,0.0,263708.2,9580.0,7807.0,7071.0,4172.0,4044.0,4466.0,3213.0,3530.0,3656.0,25058.0,7535.0,8861.0,92794.0,86721.3,81530.3,48342.2,8245.3,84820.0,102763.0,96487.5,77066.4,67792.0,72323.5,80887.2,38.8779046,-76.99912655,289437,400075.7898967,134452.540125954,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.9991288318805,38.8779123835391,447327,PM12001747,0881W   0800,12001747,Arthur Capper Community Center,,,2020,In Compliance,1000 5TH STREET SE,DISTRICT OF COLUMBIA,6,1000 5TH STREET SE,WASHINGTON,DC,20003,2005,Social/Meeting Hall,Social/Meeting Hall,156858,60000.0,,13.2,13.3,34.5,34.6,72.2,1.2,,0.0,852.960008,0.0,Whole Property,,0.0,0.0,0.0,0.0,207182.4,16396.0,10900.0,7951.0,4206.0,3590.0,3072.0,3110.0,3447.0,3687.0,4709.0,8138.0,16090.0,83072.3,67230.9,56368.9,48152.2,47994.8,50501.8,68158.5,75946.3,51130.2,47897.4,48269.0,62183.9,38.8779046,-76.99912655,289437,400075.7898967,134452.540125954,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.9991288318805,38.8779123835391,447328,PM12001747,0881W   0800,12001747,Arthur Capper Community Center,,,2021,In Compliance,1000 5TH ST SE,DISTRICT OF COLUMBIA,6,1000 5TH STREET SE,WASHINGTON,DC,20003,2005,Social/Meeting Hall,Social/Meeting Hall,156858,60000.0,,16.0,16.3,38.9,39.1,81.2,1.4,,0.0,2058.179754,0.0,Whole Property,,0.0,0.0,0.0,0.0,221655.5,18921.0,21563.0,89126.0,30721.0,10711.0,3322.0,3612.0,3417.0,3805.0,3810.0,7775.0,9035.0,69412.0,65687.9,63354.3,58903.4,57350.9,73484.4,74527.4,56019.6,58530.4,55027.6,57074.6,66916.1,38.8779046,-76.99912655,289437,400075.7898967,134452.540125954,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.9269112596059,38.8798100167646,447344,PM12001753,5341E   0803,12001753,Woody Ward Recreation Center,,,2021,In Compliance,5100 SOUTHERN AVE SE,DISTRICT OF COLUMBIA,7,5100 Southern Avenue SE,WASHINGTON,DC,20019,1975,Social/Meeting Hall,Social/Meeting Hall,35420,24508.0,,42.9,42.9,117.6,117.6,96.2,3.9,,0.0,339.06001253,0.0,Whole Property,,0.0,0.0,0.0,0.0,297995.9,16545.0,13425.0,2946.0,878.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29425.1,134896.8,165846.7,141876.1,112847.0,113535.0,157357.6,160977.8,38.87980223,-76.926909,296175,406341.990305543,134665.730008551,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0350541361864,38.9251537121594,447354,PM12004170,2667    0074,12004170,Columbia Heights Community Center,,,2019,In Compliance,1480 GIRARD STREET NW,DISTRICT OF COLUMBIA,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Social/Meeting Hall,54320,52857.0,,73.8,75.3,147.6,146.3,297.5,5.6,,0.0,17850.8401999,0.0,Whole Property,,0.0,0.0,0.0,0.0,620561.5,540898.8,351013.0,299092.0,52060.0,4681.0,2225.0,2372.0,2178.0,1129.0,10920.0,175121.0,343394.1,149449.1,135237.6,158519.0,149577.0,190792.6,215563.3,252827.0,226510.7,195930.0,159058.7,141980.7,141910.4,38.92514592,-77.03505184,284045,396960.539816998,139697.290077863,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0350541361864,38.9251537121594,447355,PM12004170,2667    0074,12004170,Columbia Heights Community Center,,,2020,In Compliance,1480 GIRARD STREET NW,DISTRICT OF COLUMBIA,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Social/Meeting Hall,54320,52857.0,,47.1,52.4,106.4,112.5,205.4,3.9,,0.0,7693.3502254999994,0.0,Whole Property,,0.0,0.0,0.0,0.0,503938.0,146253.0,168063.0,77152.0,36917.0,20649.0,2131.0,2111.0,1820.0,1881.0,5533.0,71241.0,235584.0,131348.3,121993.2,128106.4,123653.5,142314.0,175315.3,202491.3,186779.1,159082.6,129294.3,97522.6,121536.2,38.92514592,-77.03505184,284045,396960.539816998,139697.290077863,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0350541361864,38.9251537121594,447356,PM12004170,2667    0074,12004170,Columbia Heights Community Center,,,2021,Data Under Review by DOEE,1480 GIRARD ST NW,DISTRICT OF COLUMBIA,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Social/Meeting Hall,54320,52857.0,,60.8,63.4,127.7,129.3,247.2,4.7,,0.0,12824.3685164,0.0,Whole Property,,0.0,0.0,0.0,0.0,565329.2,301641.0,328725.9,327316.0,46865.0,25541.0,2823.0,2336.0,2468.0,3200.0,24798.0,97255.0,119468.0,140116.5,140193.3,155470.1,149760.3,163716.8,186456.2,212289.6,188763.6,171186.8,156950.4,136057.4,127942.4,38.92514592,-77.03505184,284045,396960.539816998,139697.290077863,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.9766771959373,38.887224616546,447362,PM12004173,1112E   0801,12004173,DC General Hospital Campus,,,2019,In Compliance,1901 INDEPENDENCE AVENUE SE,DISTRICT OF COLUMBIA,7,1900 MASSACHUSETTS AVENUE SE,WASHINGTON,DC,20003,2006,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),99540,1099159.0,100.0,115.6,119.2,152.0,155.7,7568.2,6.9,,0.0,1078902.6236300061,0.0,Whole Property,,0.0,0.0,0.0,0.0,5627251.0,16200189.6,13415451.8,13087492.6,7320426.9,5763941.7,4910835.0,4772682.5,4453500.1,4694563.0,6177472.1,11653695.9,15440011.2,1806463.9,1571547.0,1917546.8,2568251.7,1430491.9,1269821.1,1504269.4,1532182.4,1576410.9,1389710.2,1226364.3,1407122.9,38.88721683,-76.97667492,301068,402023.670138455,135486.527293536,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.9766771959373,38.887224616546,447363,PM12004173,1112E   0801,12004173,DC General Hospital Campus,,,2020,In Compliance,1901 INDEPENDENCE AVENUE SE,DISTRICT OF COLUMBIA,7,1900 MASSACHUSETTS AVENUE SE,WASHINGTON,DC,20003,2006,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),99540,1099159.0,,120.8,127.7,164.3,171.4,8055.4,7.3,,0.0,1093525.897348189,0.0,Whole Property,,0.0,0.0,0.0,0.0,6881136.7,14881405.2,13756716.4,12170678.0,9735233.0,7595129.5,5252656.0,5180770.4,4988927.1,5373710.0,6489235.2,8584359.0,15343770.0,2149608.5,2690379.3,4233217.4,1242937.8,2186166.8,3037902.0,3397379.9,1726177.0,207014.4,845327.5,882552.9,879777.8,38.88721683,-76.97667492,301068,402023.670138455,135486.527293536,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.9766771959373,38.887224616546,447364,PM12004173,1112E   0801,12004173,DC General Hospital Campus,,,2021,Data Under Review by DOEE,1901 INDEPENDENCE AVE SE,DISTRICT OF COLUMBIA,7,1900 MASSACHUSETTS AVENUE SE,WASHINGTON,DC,20003,2006,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),99540,1099159.0,,121.3,126.8,145.5,151.3,7532.9,6.9,,0.0,1219586.145572219,0.0,Whole Property,,0.0,0.0,0.0,0.0,3330365.6,16035612.2,16165371.9,17398055.9,9395027.0,7168002.6,5686445.0,5621014.3,6002004.9,5525531.0,6893924.2,12758030.1,13309595.5,907882.1,795016.9,934421.2,856281.6,862239.6,953347.5,1103276.0,1093498.6,967799.7,966888.8,951988.2,970568.5,38.88721683,-76.97667492,301068,402023.670138455,135486.527293536,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.9727403141098,38.8836501355692,447365,PM12004174,1112E   0007,12004174,DC Jail/Central Detention Facility/Correctional Treatment Facility,,,2019,In Compliance,1901 INDEPENDENCE AVE SE,DISTRICT OF COLUMBIA,7,1901 D STREET SE and 1901 E Street SE,WASHINGTON,DC,20003,2017,Prison/Incarceration,Prison/Incarceration,860229,860229.0,,64.9,62.3,180.8,173.6,5323.4,6.2,,0.0,3828.89000395,0.0,Whole Property,,0.0,0.0,0.0,0.0,16239029.1,15302.0,20518.0,183556.0,10937.0,11495.0,11437.0,13490.0,17451.0,17147.0,16605.0,44755.0,20196.0,3919944.7,3331208.2,2504484.3,3910867.8,4942985.3,5480020.8,6643156.2,6362034.8,5602199.1,4356226.3,3777558.9,4576887.7,38.88364235,-76.97273804,,402365.350005158,135089.827038153,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.9727403141098,38.8836501355692,447366,PM12004174,1112E   0007,12004174,DC Jail/Central Detention Facility/Correctional Treatment Facility,,,2020,In Compliance,1901 INDEPENDENCE AVE SE,DISTRICT OF COLUMBIA,7,1901 D STREET SE and 1901 E Street SE,WASHINGTON,DC,20003,2017,Prison/Incarceration,Prison/Incarceration,860229,860229.0,,75.6,73.9,210.7,206.0,6202.5,7.2,,0.0,4285.95025614,0.0,Whole Property,,0.0,0.0,0.0,0.0,18923579.6,20937.0,18522.0,18066.0,1801.0,2018.0,9792.0,234812.0,54075.0,64580.0,1555.0,1187.0,1250.0,3648802.0,3549227.4,4663084.8,3346693.2,4338300.6,6487680.0,9811992.9,7738601.3,5985082.8,4556671.7,5409987.6,5031137.2,38.88364235,-76.97273804,,402365.350005158,135089.827038153,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.9727403141098,38.8836501355692,447367,PM12004174,1112E   0007,12004174,DC Jail/Central Detention Facility/Correctional Treatment Facility,,,2021,In Compliance,307900,DISTRICT OF COLUMBIA,7,1901 D STREET SE and 1901 E Street SE,WASHINGTON,DC,20003,2017,Prison/Incarceration,Prison/Incarceration,860229,860229.0,,79.0,76.7,220.9,214.5,6302.9,7.3,,0.0,880.98974852899994,0.0,Whole Property,,0.0,0.0,0.0,0.0,19879797.6,1591.0,176.0,1367.0,1424.0,2245.0,1216.0,1195.0,1495.0,2936.0,6058.0,34224.0,34172.0,5441956.7,3234226.0,3375570.5,3113862.3,5347794.5,8432310.0,12025706.0,8204987.0,6367236.0,5297291.8,3495907.5,3493029.5,38.88364235,-76.97273804,,402365.350005158,135089.827038153,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0148802456957,38.8134699207233,447407,PM12004272,6264    0802,12004272,FEMS Training Academy,,,2019,In Compliance,4600 SHEPHERD PARKWAY SW,DISTRICT OF COLUMBIA,8,4600 Shepherd Parkway SW,WASHINGTON,DC,20032,,Adult Education,Adult Education,358523,55816.0,,28.4,27.9,63.9,62.2,130.5,2.3,,0.0,4970.5099063,0.0,Whole Property,,0.0,0.0,0.0,0.0,318659.8,134760.0,129490.0,76004.0,13547.0,11630.0,10313.0,9667.0,11185.0,9775.0,11950.0,37941.0,40789.0,77870.8,69685.3,78445.2,78135.2,95914.7,108577.2,131171.2,111186.4,106843.6,84712.4,72557.1,72168.3,38.8134621503,-77.0148779631,295479,398707.862372746,127299.0825713,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0148802433928,38.8134699198228,447408,PM12004272,6264    0802,12004272,FEMS Training Academy,,,2020,In Compliance,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,4600 Shepherd Parkway SW,WASHINGTON,DC,20032,,Adult Education,Adult Education,358523,55816.0,,26.4,28.4,58.1,60.6,119.4,2.1,,0.0,5018.2400554,0.0,Whole Property,,0.0,0.0,0.0,0.0,284052.4,79610.0,107315.0,75025.0,44960.0,19546.0,6684.0,6550.0,8059.0,7281.0,10397.0,28819.0,107578.0,70662.2,65333.2,67860.4,61872.6,58959.8,101247.9,121934.0,112601.1,87455.6,81353.5,69341.0,70565.4,38.81346215,-77.01487796,295479,398707.862642677,127299.08253894,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0128712825231,38.8133627703604,447409,PM12004272,6264    0802,12004272,FEMS Training Academy,,,2021,In Compliance,17 DC VILLAGE LANE SW,DISTRICT OF COLUMBIA,8,4600 Shepherd Parkway SW,WASHINGTON,DC,20032,,Adult Education,Adult Education,358523,55816.0,,25.3,25.7,59.2,59.1,116.2,2.1,,0.0,3690.5302114,0.0,Whole Property,,0.0,0.0,0.0,0.0,305039.4,93807.0,92477.0,35808.0,17162.0,10936.0,5624.0,5399.0,5851.0,5700.0,6568.0,46332.0,43389.0,75864.3,69405.3,78965.8,74751.3,85566.1,101154.3,100826.9,109523.3,88009.2,84752.3,79987.2,91988.7,38.813355,-77.012869,295479,398882.337322012,127287.161685157,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-76.973642336702,38.9150853824486,447419,PM12004276,4395    0817,12004276,Fifth District Station,,,2019,In Compliance,1805 BLADENSBURG ROAD NE,DISTRICT OF COLUMBIA,5,1805 BLADENSBURG ROAD NE,WASHINGTON,DC,20002,1978,Police Station,Police Station,43955,43955.0,,93.9,94.5,184.8,185.5,329.7,7.5,,0.0,15330.452066,0.0,Whole Property,,0.0,0.0,0.0,122172.2,638237.9,323472.0,329771.1,224513.0,53731.0,10019.0,9259.0,8445.0,9038.0,8147.0,27529.0,219003.0,310118.1,173831.0,149565.0,145308.8,150015.7,191636.1,203608.7,229305.9,234090.5,217799.5,182149.0,143692.3,156665.4,38.91507759,-76.97364006,286486,402286.079739416,138579.367174671,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.973642336702,38.9150853824486,447420,PM12004276,4395    0817,12004276,Fifth District Station,,,2020,In Compliance,1805 BLADENSBURG ROAD NE,DISTRICT OF COLUMBIA,5,1805 BLADENSBURG ROAD NE,WASHINGTON,DC,20002,1978,Police Station,Police Station,43955,43955.0,,84.0,92.2,172.8,183.9,304.4,6.9,,0.0,11544.879921,0.0,Whole Property,,0.0,0.0,0.0,118805.1,625503.9,307544.0,272482.0,127352.0,22839.0,8716.0,7308.0,6208.0,5827.0,6909.0,33108.0,128987.0,227208.0,153037.0,135355.6,135366.0,124497.6,167202.6,222145.2,248655.3,240458.0,214614.6,191127.4,141496.3,160263.9,38.91507759,-76.97364006,286486,402286.079739416,138579.367174671,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.973642336702,38.9150853824486,447421,PM12004276,4395    0817,12004276,Fifth District Station,,,2021,In Compliance,1805 BLADENSBURG RD NE,DISTRICT OF COLUMBIA,5,1805 BLADENSBURG ROAD NE,WASHINGTON,DC,20002,1978,Police Station,Police Station,43955,43955.0,,88.1,90.9,180.5,182.3,310.0,7.1,,0.0,12459.618621,0.0,Whole Property,,0.0,0.0,0.0,118245.2,651399.9,299309.0,309300.9,158926.0,26483.0,7528.0,6767.0,6224.0,6050.0,6746.0,8234.0,151276.0,259118.0,168815.2,139638.8,131576.4,133084.2,176737.7,222114.6,246663.3,260437.2,235789.1,208454.0,140412.6,158853.6,38.91507759,-76.97364006,286486,402286.079739416,138579.367174671,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-76.9861488058694,38.8449869375248,447466,PM12004324,5914    0806,12004324,Malcolm X Opportunity Center,,,2019,In Compliance,1351 ALABAMA AVENUE SE,DISTRICT OF COLUMBIA,8, 1351 ALABAMA AVENUE SE,WASHINGTON,DC,20032,1972,Social/Meeting Hall,Social/Meeting Hall,138912,70800.0,,129.5,134.5,223.2,224.7,637.3,9,,0.0,56435.524622,0.0,Whole Property,,0.0,0.0,0.0,0.0,1033764.5,1325028.0,1011571.1,888866.1,235136.0,24619.0,21932.0,19038.0,17073.0,17760.0,33229.0,865469.1,1183831.1,303069.6,273128.3,280485.9,215896.1,253466.2,309182.4,409112.6,393503.5,311238.9,239847.3,251183.6,287090.7,38.84497916,-76.98614653,289201,401202.630399694,130797.667609335,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
